,Date Time,Doctors (count),Nurses(Count),Doctors on-call (Count),Nurses on-call (Count),Total Hospital Beds (Count),Hospital Beds Open (Count),Hospital Beds Occupied (Count),Ambulances On Duty (Count)
8984,2023-01-10 08:00:00,125,293,11,12,793,583,210,11
8985,2023-01-10 09:00:00,132,295,7,14,741,659,82,10
8986,2023-01-10 10:00:00,125,251,8,13,694,618,76,7
8987,2023-01-10 11:00:00,133,261,12,19,596,485,111,7
8988,2023-01-10 12:00:00,128,288,12,11,577,475,102,14
8989,2023-01-10 13:00:00,131,265,12,14,774,673,101,8
8990,2023-01-10 14:00:00,136,267,14,19,643,534,109,12
8991,2023-01-10 15:00:00,140,291,6,16,530,458,72,7
8992,2023-01-10 16:00:00,129,251,10,12,577,465,112,14
8993,2023-01-10 17:00:00,123,293,10,19,721,569,152,6
8994,2023-01-10 18:00:00,134,267,8,19,623,491,132,10
8995,2023-01-10 19:00:00,132,271,7,18,779,694,85,7
8996,2023-01-10 20:00:00,148,262,13,19,510,410,100,5
8997,2023-01-10 21:00:00,132,257,8,11,502,433,69,5
8998,2023-01-10 22:00:00,141,250,8,17,786,647,139,12
8999,2023-01-10 23:00:00,142,259,7,19,519,384,135,9
9000,2023-01-11 00:00:00,125,290,7,16,547,405,142,6
9001,2023-01-11 01:00:00,130,281,7,10,511,439,72,10
9002,2023-01-11 02:00:00,121,282,13,12,562,457,105,12
9003,2023-01-11 03:00:00,134,258,12,17,672,488,184,14
9004,2023-01-11 04:00:00,137,286,14,14,611,523,88,11
9005,2023-01-11 05:00:00,148,276,6,10,605,499,106,5
9006,2023-01-11 06:00:00,149,274,7,16,592,485,107,6
9007,2023-01-11 07:00:00,146,284,6,13,560,491,69,13
9008,2023-01-11 08:00:00,132,264,5,13,610,523,87,13
9009,2023-01-11 09:00:00,120,278,6,13,768,640,128,13
9010,2023-01-11 10:00:00,137,268,14,14,737,617,120,5
9011,2023-01-11 11:00:00,129,294,10,13,552,407,145,10
9012,2023-01-11 12:00:00,144,269,11,12,790,618,172,8
9013,2023-01-11 13:00:00,133,295,13,11,514,378,136,11
9014,2023-01-11 14:00:00,132,278,8,16,639,566,73,12
9015,2023-01-11 15:00:00,143,256,8,14,736,579,157,5
9016,2023-01-11 16:00:00,127,263,5,10,737,517,220,14
9017,2023-01-11 17:00:00,146,263,8,16,741,584,157,8
9018,2023-01-11 18:00:00,149,253,12,12,714,518,196,6
9019,2023-01-11 19:00:00,124,285,9,12,626,462,164,14
9020,2023-01-11 20:00:00,121,297,5,13,638,505,133,7
9021,2023-01-11 21:00:00,122,293,9,16,525,369,156,7
9022,2023-01-11 22:00:00,139,278,8,14,689,516,173,10
9023,2023-01-11 23:00:00,129,265,11,11,620,535,85,5
9024,2023-01-12 00:00:00,130,254,7,16,681,576,105,11
9025,2023-01-12 01:00:00,125,256,10,18,528,405,123,10
9026,2023-01-12 02:00:00,148,252,9,10,557,490,67,10
9027,2023-01-12 03:00:00,140,265,11,16,784,576,208,14
9028,2023-01-12 04:00:00,138,259,13,12,665,544,121,8
9029,2023-01-12 05:00:00,138,280,13,11,579,514,65,13
9030,2023-01-12 06:00:00,149,287,5,16,708,631,77,9
9031,2023-01-12 07:00:00,130,257,14,18,672,554,118,10
9032,2023-01-12 08:00:00,124,250,11,10,630,483,147,8
9033,2023-01-12 09:00:00,123,294,10,11,700,609,91,12
9034,2023-01-12 10:00:00,123,270,5,13,644,453,191,8
9035,2023-01-12 11:00:00,136,268,9,18,663,467,196,13
9036,2023-01-12 12:00:00,148,277,12,13,790,557,233,14
9037,2023-01-12 13:00:00,136,262,13,13,518,376,142,12
9038,2023-01-12 14:00:00,138,278,5,11,666,518,148,8
9039,2023-01-12 15:00:00,137,283,12,18,665,571,94,6
9040,2023-01-12 16:00:00,148,275,5,17,696,617,79,12
9041,2023-01-12 17:00:00,130,262,12,13,542,448,94,7
9042,2023-01-12 18:00:00,123,275,9,18,525,420,105,8
9043,2023-01-12 19:00:00,128,294,8,12,756,676,80,12
9044,2023-01-12 20:00:00,139,265,10,14,658,480,178,6
9045,2023-01-12 21:00:00,126,279,12,18,697,517,180,7
9046,2023-01-12 22:00:00,146,290,11,17,658,485,173,13
9047,2023-01-12 23:00:00,144,273,6,16,685,505,180,6
9048,2023-01-13 00:00:00,148,254,5,18,669,593,76,14
9049,2023-01-13 01:00:00,130,281,11,17,789,704,85,11
9050,2023-01-13 02:00:00,148,292,6,15,551,406,145,11
9051,2023-01-13 03:00:00,128,276,8,14,596,485,111,13
9052,2023-01-13 04:00:00,125,252,5,17,603,424,179,7
9053,2023-01-13 05:00:00,146,272,14,13,671,500,171,13
9054,2023-01-13 06:00:00,135,269,5,15,759,591,168,12
9055,2023-01-13 07:00:00,138,278,5,14,775,611,164,5
9056,2023-01-13 08:00:00,125,269,7,10,701,607,94,9
9057,2023-01-13 09:00:00,141,289,13,14,704,633,71,12
9058,2023-01-13 10:00:00,121,251,11,19,505,392,113,9
9059,2023-01-13 11:00:00,123,293,9,17,685,496,189,9
9060,2023-01-13 12:00:00,123,287,14,10,506,435,71,6
9061,2023-01-13 13:00:00,146,270,11,16,796,698,98,11
9062,2023-01-13 14:00:00,143,286,6,14,797,690,107,7
9063,2023-01-13 15:00:00,139,273,6,10,534,475,59,14
9064,2023-01-13 16:00:00,132,285,5,12,657,514,143,9
9065,2023-01-13 17:00:00,135,295,12,10,747,579,168,5
9066,2023-01-13 18:00:00,126,298,9,19,778,567,211,8
9067,2023-01-13 19:00:00,146,293,9,13,755,558,197,11
9068,2023-01-13 20:00:00,121,258,7,17,557,401,156,8
9069,2023-01-13 21:00:00,120,296,12,13,562,499,63,12
9070,2023-01-13 22:00:00,146,297,7,12,695,602,93,9
9071,2023-01-13 23:00:00,132,281,6,15,664,477,187,5
9072,2023-01-14 00:00:00,133,268,11,12,563,441,122,8
9073,2023-01-14 01:00:00,141,283,9,11,540,378,162,13
9074,2023-01-14 02:00:00,141,259,13,10,589,433,156,11
9075,2023-01-14 03:00:00,148,275,12,13,546,402,144,6
9076,2023-01-14 04:00:00,144,298,14,13,702,534,168,6
9077,2023-01-14 05:00:00,132,281,5,11,750,628,122,7
9078,2023-01-14 06:00:00,123,289,13,14,724,619,105,13
9079,2023-01-14 07:00:00,123,269,11,16,724,561,163,10
9080,2023-01-14 08:00:00,147,291,7,11,770,582,188,8
9081,2023-01-14 09:00:00,126,253,6,16,691,606,85,12
9082,2023-01-14 10:00:00,141,296,5,11,574,405,169,5
9083,2023-01-14 11:00:00,120,259,10,12,551,487,64,10
9084,2023-01-14 12:00:00,149,295,6,19,667,540,127,8
9085,2023-01-14 13:00:00,146,272,13,19,501,403,98,7
9086,2023-01-14 14:00:00,123,274,12,16,617,539,78,9
9087,2023-01-14 15:00:00,149,265,14,18,516,459,57,9
9088,2023-01-14 16:00:00,146,261,8,19,798,617,181,6
9089,2023-01-14 17:00:00,135,263,11,13,625,504,121,13
9090,2023-01-14 18:00:00,126,266,14,14,597,514,83,14
9091,2023-01-14 19:00:00,143,260,9,19,616,500,116,11
9092,2023-01-14 20:00:00,125,285,5,10,523,437,86,13
9093,2023-01-14 21:00:00,128,283,14,12,518,456,62,5
9094,2023-01-14 22:00:00,130,299,6,16,523,428,95,7
9095,2023-01-14 23:00:00,146,255,6,19,533,427,106,13
9096,2023-01-15 00:00:00,126,252,13,14,664,489,175,13
9097,2023-01-15 01:00:00,147,257,7,19,532,377,155,7
9098,2023-01-15 02:00:00,146,250,11,18,589,438,151,11
9099,2023-01-15 03:00:00,132,279,14,17,726,534,192,5
9100,2023-01-15 04:00:00,123,258,12,14,668,536,132,5
9101,2023-01-15 05:00:00,128,277,14,18,765,567,198,10
9102,2023-01-15 06:00:00,136,270,8,18,672,546,126,8
9103,2023-01-15 07:00:00,134,272,9,12,545,384,161,6
9104,2023-01-15 08:00:00,132,280,7,13,703,511,192,13
9105,2023-01-15 09:00:00,128,276,13,12,755,551,204,13
9106,2023-01-15 10:00:00,147,252,14,11,719,540,179,12
9107,2023-01-15 11:00:00,139,298,11,18,634,525,109,11
9108,2023-01-15 12:00:00,145,260,9,15,588,448,140,12
9109,2023-01-15 13:00:00,123,256,6,16,541,440,101,8
9110,2023-01-15 14:00:00,147,272,11,19,679,503,176,12
9111,2023-01-15 15:00:00,134,295,5,13,513,436,77,5
9112,2023-01-15 16:00:00,121,265,8,12,696,548,148,8
9113,2023-01-15 17:00:00,128,252,11,16,722,638,84,6
9114,2023-01-15 18:00:00,147,298,11,16,531,458,73,14
9115,2023-01-15 19:00:00,143,287,8,15,611,503,108,9
9116,2023-01-15 20:00:00,143,265,8,19,572,454,118,12
9117,2023-01-15 21:00:00,140,264,12,12,781,655,126,14
9118,2023-01-15 22:00:00,135,277,5,14,548,444,104,12
9119,2023-01-15 23:00:00,127,258,10,15,720,591,129,10
9120,2023-01-16 00:00:00,133,287,11,11,674,570,104,7
9121,2023-01-16 01:00:00,129,266,14,17,762,672,90,8
9122,2023-01-16 02:00:00,137,293,13,18,634,556,78,8
9123,2023-01-16 03:00:00,125,270,6,18,555,426,129,13
9124,2023-01-16 04:00:00,147,294,14,19,714,621,93,12
9125,2023-01-16 05:00:00,130,280,9,13,662,468,194,5
9126,2023-01-16 06:00:00,148,292,12,13,680,581,99,12
9127,2023-01-16 07:00:00,142,274,12,13,650,496,154,6
9128,2023-01-16 08:00:00,141,287,14,15,635,486,149,13
9129,2023-01-16 09:00:00,147,277,9,15,589,454,135,9
9130,2023-01-16 10:00:00,126,273,7,10,588,452,136,10
9131,2023-01-16 11:00:00,142,250,8,13,544,436,108,6
9132,2023-01-16 12:00:00,141,288,7,14,746,591,155,6
9133,2023-01-16 13:00:00,137,279,5,15,723,639,84,6
9134,2023-01-16 14:00:00,135,294,10,18,796,628,168,11
9135,2023-01-16 15:00:00,140,261,10,11,673,559,114,12
9136,2023-01-16 16:00:00,143,262,5,16,784,682,102,14
9137,2023-01-16 17:00:00,126,259,11,11,570,467,103,9
9138,2023-01-16 18:00:00,140,251,12,18,629,532,97,11
9139,2023-01-16 19:00:00,149,286,12,10,695,501,194,5
9140,2023-01-16 20:00:00,126,250,10,15,740,532,208,7
9141,2023-01-16 21:00:00,144,260,11,17,775,594,181,5
9142,2023-01-16 22:00:00,143,281,13,12,623,485,138,12
9143,2023-01-16 23:00:00,146,264,9,12,689,518,171,10
9144,2023-01-17 00:00:00,124,263,5,18,642,534,108,11
9145,2023-01-17 01:00:00,133,279,9,15,686,582,104,14
9146,2023-01-17 02:00:00,121,271,9,12,706,600,106,7
9147,2023-01-17 03:00:00,140,257,5,18,549,459,90,6
9148,2023-01-17 04:00:00,124,274,8,14,532,382,150,5
9149,2023-01-17 05:00:00,120,299,11,18,646,540,106,13
9150,2023-01-17 06:00:00,123,277,14,13,502,404,98,14
9151,2023-01-17 07:00:00,143,298,9,11,508,442,66,12
9152,2023-01-17 08:00:00,140,251,8,17,533,464,69,13
9153,2023-01-17 09:00:00,121,270,6,15,702,630,72,8
9154,2023-01-17 10:00:00,138,292,5,14,510,427,83,14
9155,2023-01-17 11:00:00,147,277,7,10,604,446,158,14
9156,2023-01-17 12:00:00,127,271,10,14,596,454,142,10
9157,2023-01-17 13:00:00,125,267,11,10,594,475,119,9
9158,2023-01-17 14:00:00,126,296,14,13,734,608,126,13
9159,2023-01-17 15:00:00,141,258,11,13,722,638,84,10
9160,2023-01-17 16:00:00,122,279,11,11,788,668,120,12
9161,2023-01-17 17:00:00,147,283,10,13,517,376,141,11
9162,2023-01-17 18:00:00,124,285,12,11,795,655,140,11
9163,2023-01-17 19:00:00,128,266,9,12,641,450,191,14
9164,2023-01-17 20:00:00,140,275,11,16,585,476,109,6
9165,2023-01-17 21:00:00,144,269,13,16,735,565,170,5
9166,2023-01-17 22:00:00,135,292,14,10,521,434,87,11
9167,2023-01-17 23:00:00,121,261,12,18,788,577,211,5
9168,2023-01-18 00:00:00,120,252,12,12,731,641,90,7
9169,2023-01-18 01:00:00,132,286,11,13,563,495,68,11
9170,2023-01-18 02:00:00,146,267,13,15,681,606,75,9
9171,2023-01-18 03:00:00,144,258,13,10,606,434,172,12
9172,2023-01-18 04:00:00,132,276,10,13,789,575,214,11
9173,2023-01-18 05:00:00,148,257,6,15,779,638,141,12
9174,2023-01-18 06:00:00,149,297,8,10,767,629,138,13
9175,2023-01-18 07:00:00,140,265,12,18,775,661,114,7
9176,2023-01-18 08:00:00,128,284,11,13,776,553,223,13
9177,2023-01-18 09:00:00,139,283,10,13,512,420,92,13
9178,2023-01-18 10:00:00,141,292,12,17,769,605,164,10
9179,2023-01-18 11:00:00,125,290,5,13,542,467,75,9
9180,2023-01-18 12:00:00,131,292,5,18,641,486,155,13
9181,2023-01-18 13:00:00,121,282,14,16,608,441,167,11
9182,2023-01-18 14:00:00,148,253,8,10,719,611,108,6
9183,2023-01-18 15:00:00,122,275,11,16,668,485,183,14
9184,2023-01-18 16:00:00,137,273,7,19,767,674,93,5
9185,2023-01-18 17:00:00,142,293,12,13,779,547,232,10
9186,2023-01-18 18:00:00,133,257,10,11,637,498,139,11
9187,2023-01-18 19:00:00,143,267,11,13,509,415,94,9
9188,2023-01-18 20:00:00,137,271,11,15,595,420,175,5
9189,2023-01-18 21:00:00,126,262,7,15,593,443,150,12
9190,2023-01-18 22:00:00,131,284,7,13,510,433,77,7
9191,2023-01-18 23:00:00,144,288,11,15,666,469,197,5
9192,2023-01-19 00:00:00,133,271,9,18,564,399,165,10
9193,2023-01-19 01:00:00,130,265,13,14,671,489,182,10
9194,2023-01-19 02:00:00,134,295,11,14,514,423,91,9
9195,2023-01-19 03:00:00,138,277,14,11,520,461,59,14
9196,2023-01-19 04:00:00,144,291,8,18,715,596,119,10
9197,2023-01-19 05:00:00,135,292,11,19,506,377,129,10
9198,2023-01-19 06:00:00,134,253,10,17,520,406,114,13
9199,2023-01-19 07:00:00,143,274,8,14,683,586,97,5
9200,2023-01-19 08:00:00,129,277,12,19,751,611,140,11
9201,2023-01-19 09:00:00,144,294,6,12,710,632,78,9
9202,2023-01-19 10:00:00,122,255,11,11,544,389,155,5
9203,2023-01-19 11:00:00,131,293,10,19,584,432,152,6
9204,2023-01-19 12:00:00,139,262,8,13,595,467,128,10
9205,2023-01-19 13:00:00,121,275,8,17,637,484,153,11
9206,2023-01-19 14:00:00,133,262,10,19,752,544,208,6
9207,2023-01-19 15:00:00,145,293,13,11,504,449,55,12
9208,2023-01-19 16:00:00,147,288,6,16,509,360,149,6
9209,2023-01-19 17:00:00,146,250,9,18,526,375,151,10
9210,2023-01-19 18:00:00,121,258,7,11,591,527,64,14
9211,2023-01-19 19:00:00,138,255,8,17,559,409,150,6
9212,2023-01-19 20:00:00,122,273,6,13,610,459,151,6
9213,2023-01-19 21:00:00,147,291,12,13,604,522,82,12
9214,2023-01-19 22:00:00,127,286,5,18,641,452,189,12
9215,2023-01-19 23:00:00,140,277,5,11,774,591,183,14
9216,2023-01-20 00:00:00,131,253,8,10,664,479,185,11
9217,2023-01-20 01:00:00,131,257,6,12,537,477,60,14
9218,2023-01-20 02:00:00,142,256,7,15,715,613,102,13
9219,2023-01-20 03:00:00,136,266,9,16,737,569,168,9
9220,2023-01-20 04:00:00,128,254,8,17,582,452,130,7
9221,2023-01-20 05:00:00,143,291,9,18,583,510,73,12
9222,2023-01-20 06:00:00,149,270,11,15,567,474,93,9
9223,2023-01-20 07:00:00,136,280,13,16,755,628,127,9
9224,2023-01-20 08:00:00,136,267,14,17,775,613,162,8
9225,2023-01-20 09:00:00,139,283,14,18,592,521,71,12
9226,2023-01-20 10:00:00,137,252,6,19,753,562,191,13
9227,2023-01-20 11:00:00,136,282,10,19,553,393,160,9
9228,2023-01-20 12:00:00,140,279,9,16,517,394,123,11
9229,2023-01-20 13:00:00,130,279,11,17,593,477,116,7
9230,2023-01-20 14:00:00,144,285,14,17,550,446,104,11
9231,2023-01-20 15:00:00,128,279,7,18,664,521,143,12
9232,2023-01-20 16:00:00,144,278,14,16,617,484,133,13
9233,2023-01-20 17:00:00,129,262,6,19,670,577,93,10
9234,2023-01-20 18:00:00,147,291,11,10,795,616,179,11
9235,2023-01-20 19:00:00,127,279,7,10,625,521,104,6
9236,2023-01-20 20:00:00,145,257,13,12,586,467,119,5
9237,2023-01-20 21:00:00,142,250,5,17,692,501,191,9
9238,2023-01-20 22:00:00,149,292,11,13,753,598,155,11
9239,2023-01-20 23:00:00,144,255,7,18,663,534,129,8
9240,2023-01-21 00:00:00,129,289,9,19,568,491,77,12
9241,2023-01-21 01:00:00,135,297,7,16,741,586,155,11
9242,2023-01-21 02:00:00,121,257,10,19,701,555,146,5
9243,2023-01-21 03:00:00,123,268,10,10,600,527,73,5
9244,2023-01-21 04:00:00,127,252,9,10,782,647,135,6
9245,2023-01-21 05:00:00,144,250,13,17,704,619,85,9
9246,2023-01-21 06:00:00,138,297,9,15,764,654,110,7
9247,2023-01-21 07:00:00,124,260,12,18,695,503,192,12
9248,2023-01-21 08:00:00,140,276,6,19,714,500,214,6
9249,2023-01-21 09:00:00,140,272,6,17,773,636,137,10
9250,2023-01-21 10:00:00,127,255,6,15,654,470,184,8
9251,2023-01-21 11:00:00,123,280,9,10,783,565,218,13
9252,2023-01-21 12:00:00,148,265,7,17,630,527,103,7
9253,2023-01-21 13:00:00,124,272,14,10,764,602,162,10
9254,2023-01-21 14:00:00,139,299,14,11,576,430,146,10
9255,2023-01-21 15:00:00,123,271,9,15,711,511,200,7
9256,2023-01-21 16:00:00,129,299,14,10,651,562,89,13
9257,2023-01-21 17:00:00,145,275,12,11,727,595,132,11
9258,2023-01-21 18:00:00,121,263,14,13,521,396,125,13
9259,2023-01-21 19:00:00,125,260,14,12,513,395,118,13
9260,2023-01-21 20:00:00,124,283,13,15,594,446,148,14
9261,2023-01-21 21:00:00,148,290,11,14,658,509,149,10
9262,2023-01-21 22:00:00,124,285,5,12,579,485,94,14
9263,2023-01-21 23:00:00,128,291,10,18,568,432,136,7
9264,2023-01-22 00:00:00,126,284,7,18,501,379,122,11
9265,2023-01-22 01:00:00,124,265,12,15,720,604,116,6
9266,2023-01-22 02:00:00,139,257,9,11,596,430,166,7
9267,2023-01-22 03:00:00,133,260,13,15,675,534,141,8
9268,2023-01-22 04:00:00,137,258,14,11,724,541,183,11
9269,2023-01-22 05:00:00,120,292,10,11,568,414,154,12
9270,2023-01-22 06:00:00,139,285,8,17,781,592,189,14
9271,2023-01-22 07:00:00,125,287,8,18,536,469,67,8
9272,2023-01-22 08:00:00,148,277,8,18,792,707,85,12
9273,2023-01-22 09:00:00,148,285,8,13,515,422,93,14
9274,2023-01-22 10:00:00,145,298,12,19,576,496,80,9
9275,2023-01-22 11:00:00,121,262,10,12,502,389,113,14
9276,2023-01-22 12:00:00,140,251,7,19,761,584,177,12
9277,2023-01-22 13:00:00,131,268,10,17,622,462,160,13
9278,2023-01-22 14:00:00,130,277,10,11,613,440,173,9
9279,2023-01-22 15:00:00,131,256,8,14,731,610,121,14
9280,2023-01-22 16:00:00,138,261,6,19,577,458,119,13
9281,2023-01-22 17:00:00,148,290,7,17,619,458,161,7
9282,2023-01-22 18:00:00,141,271,10,17,563,472,91,13
9283,2023-01-22 19:00:00,137,257,6,16,611,536,75,5
9284,2023-01-22 20:00:00,126,283,13,11,555,448,107,11
9285,2023-01-22 21:00:00,147,268,8,12,639,495,144,10
9286,2023-01-22 22:00:00,141,265,14,13,545,419,126,12
9287,2023-01-22 23:00:00,140,293,5,18,632,492,140,10
9288,2023-01-23 00:00:00,129,277,11,15,624,453,171,8
9289,2023-01-23 01:00:00,120,276,5,16,687,559,128,11
9290,2023-01-23 02:00:00,128,266,14,18,501,447,54,8
9291,2023-01-23 03:00:00,128,252,14,15,647,463,184,9
9292,2023-01-23 04:00:00,139,270,13,12,776,668,108,6
9293,2023-01-23 05:00:00,124,288,8,13,580,432,148,9
9294,2023-01-23 06:00:00,131,292,9,11,638,567,71,14
9295,2023-01-23 07:00:00,136,295,8,17,748,551,197,7
9296,2023-01-23 08:00:00,121,297,6,15,708,570,138,11
9297,2023-01-23 09:00:00,132,255,8,14,526,470,56,5
9298,2023-01-23 10:00:00,128,267,12,16,517,460,57,7
9299,2023-01-23 11:00:00,136,253,11,12,712,523,189,9
9300,2023-01-23 12:00:00,121,290,10,17,630,516,114,5
9301,2023-01-23 13:00:00,132,258,14,12,759,582,177,13
9302,2023-01-23 14:00:00,149,272,6,12,618,524,94,13
9303,2023-01-23 15:00:00,125,297,9,15,589,442,147,10
9304,2023-01-23 16:00:00,129,250,10,12,508,439,69,5
9305,2023-01-23 17:00:00,134,252,10,14,646,457,189,13
9306,2023-01-23 18:00:00,149,294,8,10,500,438,62,8
9307,2023-01-23 19:00:00,126,298,12,18,513,432,81,14
9308,2023-01-23 20:00:00,132,267,8,13,589,415,174,8
9309,2023-01-23 21:00:00,120,262,11,19,675,575,100,12
9310,2023-01-23 22:00:00,132,254,10,15,531,425,106,13
9311,2023-01-23 23:00:00,132,262,6,14,722,571,151,12
9312,2023-01-24 00:00:00,130,297,6,10,548,448,100,14
9313,2023-01-24 01:00:00,131,274,11,19,556,453,103,13
9314,2023-01-24 02:00:00,123,262,10,12,670,487,183,11
9315,2023-01-24 03:00:00,132,297,12,10,791,577,214,14
9316,2023-01-24 04:00:00,133,287,13,17,618,538,80,12
9317,2023-01-24 05:00:00,131,260,6,12,735,547,188,9
9318,2023-01-24 06:00:00,140,279,6,16,616,437,179,8
9319,2023-01-24 07:00:00,141,254,9,18,593,470,123,10
9320,2023-01-24 08:00:00,126,286,11,19,671,571,100,5
9321,2023-01-24 09:00:00,121,259,6,11,611,510,101,12
9322,2023-01-24 10:00:00,135,258,13,18,611,540,71,7
9323,2023-01-24 11:00:00,149,262,6,12,515,397,118,8
9324,2023-01-24 12:00:00,129,296,11,10,551,495,56,8
9325,2023-01-24 13:00:00,135,260,6,13,733,604,129,12
9326,2023-01-24 14:00:00,123,264,7,10,596,502,94,8
9327,2023-01-24 15:00:00,140,267,10,12,681,581,100,5
9328,2023-01-24 16:00:00,143,288,14,14,650,496,154,8
9329,2023-01-24 17:00:00,130,271,5,16,695,584,111,11
9330,2023-01-24 18:00:00,124,295,14,15,695,520,175,14
9331,2023-01-24 19:00:00,135,276,10,12,734,618,116,10
9332,2023-01-24 20:00:00,149,254,11,15,555,468,87,12
9333,2023-01-24 21:00:00,146,298,9,12,686,538,148,13
9334,2023-01-24 22:00:00,140,258,11,13,677,476,201,6
9335,2023-01-24 23:00:00,137,297,8,19,598,500,98,13
9336,2023-01-25 00:00:00,123,295,8,17,501,406,95,10
9337,2023-01-25 01:00:00,145,264,6,11,761,567,194,10
9338,2023-01-25 02:00:00,141,285,9,10,730,638,92,11
9339,2023-01-25 03:00:00,130,280,7,11,523,373,150,11
9340,2023-01-25 04:00:00,141,283,12,14,534,426,108,10
9341,2023-01-25 05:00:00,139,262,14,17,537,382,155,11
9342,2023-01-25 06:00:00,126,295,6,10,721,578,143,9
9343,2023-01-25 07:00:00,148,254,5,14,790,625,165,5
9344,2023-01-25 08:00:00,146,279,8,19,609,493,116,13
9345,2023-01-25 09:00:00,120,297,12,12,750,569,181,8
9346,2023-01-25 10:00:00,131,279,11,19,563,503,60,11
9347,2023-01-25 11:00:00,127,282,14,15,623,545,78,10
9348,2023-01-25 12:00:00,137,294,7,18,773,623,150,10
9349,2023-01-25 13:00:00,144,298,13,19,666,536,130,12
9350,2023-01-25 14:00:00,144,296,12,18,754,629,125,11
9351,2023-01-25 15:00:00,122,265,11,17,762,535,227,12
9352,2023-01-25 16:00:00,136,269,8,19,682,579,103,6
9353,2023-01-25 17:00:00,123,262,12,15,719,535,184,5
9354,2023-01-25 18:00:00,135,258,14,15,761,593,168,13
9355,2023-01-25 19:00:00,145,281,6,13,631,469,162,10
9356,2023-01-25 20:00:00,120,285,7,11,672,526,146,9
9357,2023-01-25 21:00:00,147,283,5,11,724,643,81,12
9358,2023-01-25 22:00:00,136,251,11,12,538,413,125,12
9359,2023-01-25 23:00:00,134,256,12,11,743,650,93,5
9360,2023-01-26 00:00:00,127,299,8,12,573,427,146,11
9361,2023-01-26 01:00:00,138,291,14,12,621,509,112,13
9362,2023-01-26 02:00:00,133,291,12,16,789,559,230,7
9363,2023-01-26 03:00:00,146,265,13,18,663,591,72,13
9364,2023-01-26 04:00:00,141,285,14,14,690,603,87,13
9365,2023-01-26 05:00:00,139,250,11,14,607,502,105,7
9366,2023-01-26 06:00:00,127,288,5,19,580,473,107,11
9367,2023-01-26 07:00:00,139,278,11,12,596,482,114,9
9368,2023-01-26 08:00:00,123,261,7,10,531,372,159,12
9369,2023-01-26 09:00:00,123,297,11,11,758,531,227,11
9370,2023-01-26 10:00:00,131,273,14,14,723,544,179,12
9371,2023-01-26 11:00:00,142,252,12,11,653,519,134,14
9372,2023-01-26 12:00:00,143,265,7,16,521,457,64,14
9373,2023-01-26 13:00:00,120,289,8,16,702,577,125,8
9374,2023-01-26 14:00:00,132,259,10,10,753,621,132,10
9375,2023-01-26 15:00:00,149,262,9,13,744,534,210,11
9376,2023-01-26 16:00:00,139,284,8,14,760,614,146,10
9377,2023-01-26 17:00:00,130,298,5,11,755,614,141,12
9378,2023-01-26 18:00:00,135,272,10,12,653,545,108,8
9379,2023-01-26 19:00:00,142,273,5,18,680,597,83,11
9380,2023-01-26 20:00:00,139,257,9,14,537,440,97,11
9381,2023-01-26 21:00:00,143,298,12,12,661,513,148,13
9382,2023-01-26 22:00:00,126,288,13,17,550,396,154,13
9383,2023-01-26 23:00:00,130,282,14,14,658,559,99,14
9384,2023-01-27 00:00:00,147,299,12,13,654,574,80,8
9385,2023-01-27 01:00:00,141,263,10,14,549,474,75,5
9386,2023-01-27 02:00:00,145,283,13,13,507,378,129,11
9387,2023-01-27 03:00:00,130,292,12,18,773,542,231,8
9388,2023-01-27 04:00:00,133,266,14,14,771,631,140,5
9389,2023-01-27 05:00:00,144,274,13,13,505,359,146,13
9390,2023-01-27 06:00:00,134,297,13,18,795,622,173,13
9391,2023-01-27 07:00:00,149,284,10,14,553,470,83,8
9392,2023-01-27 08:00:00,148,257,5,16,708,632,76,12
9393,2023-01-27 09:00:00,129,254,6,19,524,400,124,10
9394,2023-01-27 10:00:00,130,298,10,13,608,472,136,6
9395,2023-01-27 11:00:00,123,297,11,17,734,629,105,14
9396,2023-01-27 12:00:00,130,260,13,12,745,644,101,6
9397,2023-01-27 13:00:00,126,262,9,13,688,552,136,8
9398,2023-01-27 14:00:00,120,269,6,14,565,477,88,14
9399,2023-01-27 15:00:00,139,267,5,13,581,515,66,13
9400,2023-01-27 16:00:00,130,293,9,18,743,567,176,8
9401,2023-01-27 17:00:00,141,291,8,19,710,580,130,5
9402,2023-01-27 18:00:00,144,260,11,17,613,452,161,10
9403,2023-01-27 19:00:00,144,269,8,19,770,690,80,6
